ProjectName,TeamName,MeasureName,SeriesName,TimePeriod,Team Active Status,Value1,Value2
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,11/1/2013 12:00:00 AM,True,="0",24
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,12/1/2013 12:00:00 AM,True,="0",26
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,1/1/2014 12:00:00 AM,True,="0",29
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,2/1/2014 12:00:00 AM,True,="0",17
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,3/1/2014 12:00:00 AM,True,="0",30
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,4/1/2014 12:00:00 AM,True,1,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,5/1/2014 12:00:00 AM,True,="0",29
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,6/1/2014 12:00:00 AM,True,="0",20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,7/1/2014 12:00:00 AM,True,="0",38
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,8/1/2014 12:00:00 AM,True,="0",17
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,9/1/2014 12:00:00 AM,True,="0",21
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Al Wakra Hospital - Operating Theater,10/1/2014 12:00:00 AM,True,="0",23
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POO02 - The number of surgical cases without a SSI,Al Wakra Hospital - Operating Theater,4/28/2014 12:00:00 AM,True,6.353424E+17
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,11/1/2013 12:00:00 AM,True,63,63
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,12/1/2013 12:00:00 AM,True,63,65
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,1/1/2014 12:00:00 AM,True,27,29
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,2/1/2014 12:00:00 AM,True,17,17
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,3/1/2014 12:00:00 AM,True,30,30
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,4/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,5/1/2014 12:00:00 AM,True,29,29
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,6/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,7/1/2014 12:00:00 AM,True,36,38
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,8/1/2014 12:00:00 AM,True,16,17
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,9/1/2014 12:00:00 AM,True,20,21
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,10/1/2014 12:00:00 AM,True,22,23
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,11/1/2014 12:00:00 AM,True,24,24
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Al Wakra Hospital- Operating Theater ,12/1/2014 12:00:00 AM,True,41,41
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,11/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,12/1/2013 12:00:00 AM,True,4,4
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,1/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,2/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,3/1/2014 12:00:00 AM,True,6,6
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,4/1/2014 12:00:00 AM,True,2,2
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,5/1/2014 12:00:00 AM,True,3,3
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,6/1/2014 12:00:00 AM,True,6,6
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,7/1/2014 12:00:00 AM,True,10,10
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,8/1/2014 12:00:00 AM,True,7,7
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,9/1/2014 12:00:00 AM,True,21,21
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,10/1/2014 12:00:00 AM,True,15,15
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Al Wakra Hospital- Operating Theater ,11/1/2014 12:00:00 AM,True,18,18
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,11/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,12/1/2013 12:00:00 AM,True,="0",1
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,1/1/2014 12:00:00 AM,True,3,4
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,2/1/2014 12:00:00 AM,True,1,1
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,3/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,4/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,5/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,6/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,7/1/2014 12:00:00 AM,True,2,2
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,8/1/2014 12:00:00 AM,True,1,1
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,9/1/2014 12:00:00 AM,True,1,1
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,10/1/2014 12:00:00 AM,True,3,3
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,11/1/2014 12:00:00 AM,True,1,1
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Al Wakra Hospital- Operating Theater ,12/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,11/1/2013 12:00:00 AM,True,63,63
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,12/1/2013 12:00:00 AM,True,65,65
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,1/1/2014 12:00:00 AM,True,29,29
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,2/1/2014 12:00:00 AM,True,17,17
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,3/1/2014 12:00:00 AM,True,29,30
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,4/1/2014 12:00:00 AM,True,18,19
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,5/1/2014 12:00:00 AM,True,26,27
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,6/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,7/1/2014 12:00:00 AM,True,38,38
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,8/1/2014 12:00:00 AM,True,17,17
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,9/1/2014 12:00:00 AM,True,21,21
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,10/1/2014 12:00:00 AM,True,23,23
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,11/1/2014 12:00:00 AM,True,24,24
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP04 - Percent of eligible surgical patients with perioperative normothermia,Al Wakra Hospital- Operating Theater ,12/1/2014 12:00:00 AM,True,42,42
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,1/1/2014 12:00:00 AM,True,10,10
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,2/1/2014 12:00:00 AM,True,11,12
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,3/1/2014 12:00:00 AM,True,17,17
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,4/1/2014 12:00:00 AM,True,19,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,5/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,6/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,7/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,8/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,9/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,10/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Al Wakra Hospital - Operating Theater,11/1/2014 12:00:00 AM,True,10,10
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP08 - Percent of patients assessed for risk of a VTE,Al Wakra Hospital - Operating Theater,1/1/2014 12:00:00 AM,True,97,110
HMC Campaign - Best Care Always,Al Wakra Hospital - Operating Theater,POP08 - Percent of patients assessed for risk of a VTE,Al Wakra Hospital - Operating Theater,2/1/2014 12:00:00 AM,True,116,122
